,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
4258,CHEMBL1085383,active,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,372.5530000000003,5.043500000000004,1.0,3.0,7.031517051446065
4259,CHEMBL33642,active,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2,372.5530000000003,5.043500000000004,1.0,3.0,7.031517051446065
4260,CHEMBL3753957,active,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCCC4)Cc3cc4cccc(OC)c4o3)oc12,617.7900000000003,9.297899999999998,1.0,7.0,6.585026652029182
4261,CHEMBL3828381,inactive,NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,329.36,-0.1506999999999996,3.0,4.0,2.7772835288524167
4264,CHEMBL3786873,active,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,270.35400000000004,0.6454999999999999,2.0,3.0,7.510744831630739
4265,CHEMBL5433937,inactive,COc1cccc(CNCCCCc2ccccc2)c1OCc1ccccc1,375.5120000000001,5.386700000000005,1.0,3.0,5.0
4267,CHEMBL4291296,active,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,406.4820000000002,3.530700000000002,2.0,5.0,7.040958607678906
4268,CHEMBL2441666,active,COc1cccc(CCCCCc2cccc(OC)[n+]2C)[n+]1C,316.445,2.3083,0.0,2.0,6.958607314841775
4269,CHEMBL1203985,active,CC[N+](CC)(CC)CCOc1ccc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc1,574.7900000000002,5.802400000000005,3.0,5.0,8.118615343229427
4270,CHEMBL490507,active,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,375.4680000000001,4.566800000000004,0.0,4.0,6.337242168318426
4271,CHEMBL2238005,active,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,357.37900000000013,5.022600000000002,1.0,3.0,6.292429823902063
4273,CHEMBL4792483,inactive,CCN(C)C(=O)OCC1CCCN(Cc2ccccc2)C1,290.407,2.986900000000002,0.0,3.0,4.015022873584507
4274,CHEMBL2234536,active,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,403.5260000000002,4.751800000000004,2.0,5.0,6.659992382003327
4275,CHEMBL468001,active,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,403.5260000000002,4.751800000000004,2.0,5.0,6.431798275933005
4276,CHEMBL208599,active,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,298.8170000000001,4.856500000000003,1.0,2.0,9.1249387366083
4277,CHEMBL143812,active,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,298.8170000000001,4.856500000000003,1.0,2.0,9.489991487059765
4278,CHEMBL4085722,inactive,COc1cc(/C=N/O)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3)CC2)c1,469.5820000000004,3.496400000000002,2.0,8.0,3.071655364735138
4279,CHEMBL271710,active,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,596.6740000000003,6.888100000000007,1.0,5.0,6.485452247339714
4281,CHEMBL2234530,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(C)cc1)CCCC3,377.4880000000002,4.245520000000004,2.0,5.0,7.040005161671584
4282,CHEMBL219406,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,377.4880000000002,4.245520000000004,2.0,5.0,6.772113295386326
4283,CHEMBL2234529,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc([N+](=O)[O-])cc1)CCCC3,408.45800000000025,3.8453000000000026,2.0,7.0,6.219999701663429
4284,CHEMBL219405,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,408.45800000000025,3.8453000000000026,2.0,7.0,6.510041520575165
4285,CHEMBL3828293,active,CN(CCCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,556.7030000000004,6.975500000000007,1.0,6.0,7.055024091587952
4287,CHEMBL4204315,active,c1ccc2c(NCCCCC[Se][Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,692.7119999999995,8.565200000000004,2.0,4.0,8.578396073130168
4290,CHEMBL4849828,active,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,472.52400000000017,3.743700000000002,3.0,5.0,6.6439741428068775
4293,CHEMBL4210020,active,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,376.46000000000026,2.5036000000000005,2.0,5.0,8.388276691992658
4294,CHEMBL1819177,active,Clc1ccc2c(NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,595.6179999999999,10.014299999999992,2.0,4.0,7.91721462968355
4295,CHEMBL1084545,active,O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,561.1700000000002,7.376300000000008,3.0,4.0,8.522878745280337
4297,CHEMBL4284506,inactive,O=C(COc1ccc(-c2ccccc2)cc1)N1CCC(N2CCOCC2)CC1,380.4880000000003,3.055600000000002,0.0,4.0,4.031517051446065
4298,CHEMBL3884690,active,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,635.8779999999999,7.489900000000008,1.0,7.0,8.207608310501746
4299,CHEMBL5175476,inactive,O=c1c2ccccc2nc2n1C(c1cncc3[nH]c4ccccc4c13)CC2O,368.3960000000001,3.452500000000002,2.0,5.0,4.151810883008602
4300,CHEMBL4517373,inactive,Nc1cccc(Cl)c1Oc1ccc(CNc2ccccc2)cc1,324.81100000000004,5.326600000000004,2.0,3.0,5.0
4301,CHEMBL1084255,inactive,c1ccc(-c2ccc(NCCCN3CCc4ccccc4C3)nn2)cc1,344.462,4.0039000000000025,1.0,4.0,4.455931955649724
4302,CHEMBL1912059,active,O=C(CCCC[C@@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,478.1270000000004,6.3993000000000055,2.0,5.0,9.638272163982409
4303,CHEMBL1912058,active,O=C(CCCC[C@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,478.1270000000004,6.3993000000000055,2.0,5.0,9.326979092871104
4304,CHEMBL194823,active,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,478.1270000000004,6.3993000000000055,2.0,5.0,9.596879478824182
4305,CHEMBL211520,active,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,399.5290000000003,4.157700000000004,0.0,3.0,6.898596649444669
4306,CHEMBL3216469,active,Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(Cl)c2cccnc12,531.1440000000002,7.953200000000007,3.0,5.0,9.0
4307,CHEMBL3884858,active,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,607.8240000000001,6.709700000000008,1.0,7.0,7.739928612014925
4309,CHEMBL337494,inactive,C/C=C(\C)C(=O)N[C@@H]1[C@H](O)C2CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,458.6870000000003,3.9081000000000032,3.0,4.0,4.480000028175458
4312,CHEMBL4165100,active,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCO)c[n+]2C,362.4060000000001,0.4633999999999994,2.0,5.0,7.431798275933005
4313,CHEMBL5087001,inactive,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccco1)[C@H]1CN2Cc2cc3c(cc21)OCO3,395.4110000000002,2.860400000000001,0.0,7.0,4.0
4314,CHEMBL4456433,active,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCOCCOCCNc2c3c(nc4ccccc24)CCCC3)cc1,663.863,7.080100000000009,1.0,8.0,7.0
4318,CHEMBL141001,active,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,393.44300000000015,3.4931000000000028,0.0,5.0,8.045757490560675
4319,CHEMBL3343920,active,Cc1nc(C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,533.7200000000003,7.634020000000008,3.0,4.0,6.815308569182402
4320,CHEMBL4172797,active,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(C)cc3)cc1C(C)=O)C2=O,414.52500000000015,4.529820000000004,0.0,3.0,6.254925208417943
4321,CHEMBL3623550,active,CCCC(C)n1cc(C(=O)C(F)(F)F)cn1,234.221,2.989200000000001,0.0,3.0,8.145693958198919
4322,CHEMBL58034,inactive,C[N+](C)(C)Cc1cccc(O)c1,166.24399999999997,1.5984,1.0,1.0,5.0
4324,CHEMBL149230,inactive,CCC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C,254.354,1.9194999999999995,1.0,4.0,4.619788758288394
4325,CHEMBL4800589,inactive,O=C(CN1CCN(C(=O)c2ccc(Br)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,552.5170000000003,3.465200000000002,1.0,4.0,4.447331783887806
4327,CHEMBL544398,active,CN(C)C(=O)Oc1cccc2c1CCC2N(C)C,248.32599999999996,2.2959000000000005,0.0,3.0,7.886056647693163
4328,CHEMBL420827,inactive,CN(CCOCCNC(=S)Nc1cccc2ccccc12)Cc1ccccc1,393.55600000000015,4.274800000000003,2.0,3.0,5.0
4330,CHEMBL375976,inactive,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,464.0050000000002,7.060900000000006,0.0,4.0,3.2262135550188065
4331,CHEMBL593933,active,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2,390.4830000000002,4.175100000000003,1.0,4.0,7.075720713938118
4332,CHEMBL4250510,inactive,CCOc1cccc2c(=O)c3c(oc12)CCN(C)C3,259.30499999999995,2.1796,0.0,4.0,4.698970004336019
4334,CHEMBL5175686,inactive,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1cccc([N+](=O)[O-])c1,385.4230000000001,4.959400000000004,0.0,4.0,2.988006885340743
4335,CHEMBL416,inactive,COc1c2occc2cc2ccc(=O)oc12,216.19199999999995,2.5478000000000005,0.0,4.0,4.267606240177032
4336,CHEMBL1642987,active,CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1,374.57200000000006,4.953200000000005,0.0,0.0,6.522878745280337
4337,CHEMBL5398421,inactive,COc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)cc1CCN2,301.29800000000006,2.011,4.0,6.0,4.337242168318426
4338,CHEMBL1204299,active,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,386.5430000000001,4.588120000000004,1.0,3.0,7.4089353929735005
4339,CHEMBL4081509,inactive,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1cc[n+](C)c1/C=N\O,442.5840000000003,2.6262000000000008,2.0,5.0,4.301029995663981
4340,CHEMBL3417300,active,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,540.7080000000003,5.335440000000005,1.0,7.0,7.792904459580782
4341,CHEMBL5424094,inactive,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc([N+](=O)[O-])cc3Cl)CC2)c1,404.85400000000016,3.392520000000002,2.0,7.0,3.636012170251509
4344,CHEMBL2147461,active,CN(C)c1ccccc1CNCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,458.6940000000002,6.721900000000007,2.0,4.0,8.393618634889394
4345,CHEMBL266084,inactive,COc1ccc2[nH]c3c(c2c1)CCNC3,202.257,1.8222,2.0,2.0,5.0
4347,CHEMBL3623557,active,CCCC(C)n1cc(C(=O)C(F)F)cn1,216.231,2.692000000000001,0.0,3.0,6.826813731587726
4348,CHEMBL241554,inactive,Cc1ccc(N(C)C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)cc1,402.372,5.836320000000004,0.0,4.0,4.301029995663981
4350,CHEMBL5412500,inactive,CCOc1ccc(Cc2nc3cc(OC(=O)N4CCCC4)ccc3n2CCC(C)C)cc1,435.56800000000027,5.666500000000006,0.0,5.0,4.6020599913279625
4352,CHEMBL4761802,inactive,COc1ccc2nc3c(c(NCCCCCCCN(CC(=O)NCCc4c[nH]c5ccc(OC)cc45)C(=O)CCCC[C@@H]4CCSS4)c2c1)CCCC3,760.0829999999995,8.876100000000003,3.0,8.0,5.0
4353,CHEMBL3233829,active,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,678.2290000000004,8.253300000000007,4.0,7.0,8.360513510731414
4354,CHEMBL4744490,inactive,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,369.44,4.089800000000002,2.0,3.0,4.782516055786093
4356,CHEMBL4176868,active,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,289.31100000000004,1.5113,0.0,4.0,7.698970004336019
4358,CHEMBL3234590,inactive,O/N=C/c1nc(CCCCCSc2c3c(nc4ccccc24)CCCC3)ccc1O,421.56600000000026,5.527400000000005,2.0,6.0,3.512861624522813
4359,CHEMBL4162692,inactive,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3Cl)C=C1C(C)=O)C2=O,435.95100000000014,5.602400000000005,0.0,4.0,5.0
4361,CHEMBL1766143,inactive,Brc1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1,438.37300000000016,4.173400000000003,1.0,5.0,4.5934598195660445
4363,CHEMBL4635134,inactive,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,325.368,1.1483999999999992,2.0,4.0,4.0
4364,CHEMBL380830,active,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,263.29299999999995,2.1914,1.0,4.0,6.214670164989233
4366,CHEMBL362704,active,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,263.29299999999995,2.1914,1.0,4.0,6.080921907623926
4367,CHEMBL5433082,inactive,Cc1ccccc1NC1=C([N+](=O)[O-])C2(NN1)C(=O)Nc1ccc(Br)cc12,416.23500000000007,2.57062,4.0,6.0,4.380072289708532
4368,CHEMBL5414976,inactive,C=CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,417.5490000000002,5.513500000000006,0.0,4.0,5.0
4370,CHEMBL185976,active,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3OC)sc2cc1OC,454.6120000000002,5.173000000000005,0.0,5.0,6.920818753952375
4371,CHEMBL3093799,active,c1cc[n+](CCCCCCC[n+]2cccc3ccccc32)cc1,306.45300000000003,4.065500000000004,0.0,0.0,6.267606240177032
4372,CHEMBL449947,inactive,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,788.5760000000005,0.7046000000000006,13.0,22.0,4.925915310971757
4373,CHEMBL4797466,inactive,COc1cccc2cc[n+](-c3cccc(C(F)(F)F)c3)cc12,304.291,4.143900000000003,0.0,1.0,5.0
4374,CHEMBL4788729,inactive,OCC1CCCN(C2Cc3ccccc3C2)C1,231.339,1.8581,1.0,2.0,4.0
4375,CHEMBL4449161,active,O=c1ccc2cc(/N=C/c3ccc(Cl)cc3)ccc2o1,283.71400000000006,4.197000000000003,0.0,3.0,7.102922996790579
4376,CHEMBL4856125,active,Cc1cccc2nc3c(c(N)c12)CCCCC3,226.32299999999992,3.3943200000000022,1.0,2.0,6.5934598195660445
4377,CHEMBL3093803,active,c1cc[n+](CCCCCCCCCCC[n+]2cccc3ccccc32)cc1,362.561,5.625900000000006,0.0,0.0,7.769551078621726
4378,CHEMBL1081449,inactive,c1cc[n+](CCOCC[n+]2ccccc2)cc1,230.31100000000004,0.9784,0.0,1.0,2.696803942579511
4379,CHEMBL2019034,active,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2c1,555.7190000000003,7.191300000000007,2.0,6.0,9.11069829749369
4381,CHEMBL125578,active,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1,274.4080000000001,2.767000000000001,0.0,2.0,6.180456064458132
4382,CHEMBL3585784,active,COc1cccc(OC)c1C(C)NS(N)(=O)=O,260.315,0.5579000000000001,2.0,4.0,10.571055709964426
4383,CHEMBL4525409,active,COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,378.5010000000002,4.435700000000002,3.0,4.0,6.533132379645891
4384,CHEMBL430886,active,c1cc[n+](CCCCCCCCCCC[n+]2ccccc2)cc1,312.501,4.472700000000004,0.0,0.0,6.154901959985743
4386,CHEMBL4748114,active,COc1cc(CNC(=O)CCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,562.1540000000003,7.667300000000008,3.0,5.0,8.712198270069774
4387,CHEMBL1952052,inactive,COCCC/N=C(/C=N/O)N(C)C,187.243,0.4429999999999999,1.0,4.0,3.6989700043360183
4388,CHEMBL2441693,inactive,COc1cccc(C#N)[n+]1C,149.17299999999997,0.3913799999999999,0.0,2.0,4.7447274948966935
4389,CHEMBL4555730,active,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,499.6800000000002,6.879220000000008,1.0,6.0,6.080921907623926
4390,CHEMBL151922,inactive,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCC)c1,288.391,2.681000000000001,1.0,3.0,4.718966632752273
4391,CHEMBL449467,active,CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,608.8680000000004,5.839400000000006,0.0,6.0,7.798602875679548
4392,CHEMBL5203969,active,COC1CC(=O)c2c(O)ccc(O)c2C1,208.213,1.2416999999999998,2.0,4.0,6.703993330686328
4393,CHEMBL5185134,active,CCN(CC)Cc1ccc(C=C2Cc3cc(OC)ccc3C2=O)cc1,335.44700000000006,4.359400000000004,0.0,3.0,6.296708621881338
4395,CHEMBL5207442,active,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)ccc3C2=O)cc1,335.44700000000006,4.359400000000004,0.0,3.0,6.94692155651658
4396,CHEMBL124156,active,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1,404.51,4.972700000000005,1.0,4.0,7.262807357295262
4398,CHEMBL2234526,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(F)cc1)CCCC3,381.4510000000002,4.076200000000003,2.0,5.0,7.280006173632396
4399,CHEMBL219172,active,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3,381.4510000000002,4.076200000000003,2.0,5.0,6.714442690992226
4400,CHEMBL128471,active,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,472.5410000000001,5.079100000000005,1.0,6.0,8.244125144327509
4401,CHEMBL1190535,inactive,COc1cc(C(C#N)N2CCN(C)CC2)cc(OC)c1OC,305.37800000000004,1.5244799999999998,0.0,6.0,3.3914739664228057
4403,CHEMBL141352,active,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccncc1,337.4670000000001,3.7368000000000032,0.0,3.0,6.966576244513051
4404,CHEMBL394348,active,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)CCc2ccccc2OC)=CC1=O)CCc1ccccc1OC,660.9440000000003,6.352400000000007,2.0,8.0,7.761953896871205
4405,CHEMBL12540,inactive,c1ccc2c(c1)[nH]c1ccncc12,168.19899999999998,2.7161,1.0,1.0,4.669586226650809
4407,CHEMBL3290193,inactive,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CC/C1=C\c1ccc(N2CCCC2)cc1,398.5500000000002,5.716900000000006,0.0,3.0,4.17763574755845
4408,CHEMBL186349,inactive,Cc1c(/N=C/c2ccccc2O)cc2c(c1N)C(C)(C)CC2(C)C,322.4520000000001,4.992320000000004,2.0,3.0,4.795880017344075
4409,CHEMBL221811,inactive,COc1ccc2[nH]c3c(c2c1)CCNC3C,216.284,2.3832000000000004,2.0,2.0,5.0
4410,CHEMBL5274086,inactive,COc1ccc2c3ccnc(C)c3n(CC3CC(c4ccccc4)=NO3)c2c1,371.44,4.699720000000005,0.0,5.0,4.958607314841775
4412,CHEMBL4797133,inactive,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(C)c2)ccc1O,340.3790000000001,2.477320000000001,3.0,4.0,4.723308471154961
4413,CHEMBL281202,inactive,Cc1ccc(C(C)C)cc1O,150.221,2.8240200000000013,1.0,1.0,3.547293773488971
4415,CHEMBL50,inactive,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23800000000006,1.988,5.0,7.0,3.4511685268258474
4416,CHEMBL570158,active,O=S(=O)(/N=C(\NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,767.8270000000001,9.621,2.0,5.0,6.0
4417,CHEMBL1429841,inactive,c1ccc(Nc2nc3ccccc3[nH]2)nc1,210.24000000000004,2.7015,2.0,3.0,4.0
4418,CHEMBL4872514,active,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccn1,561.1700000000002,7.746800000000007,2.0,5.0,8.903089986991944
4419,CHEMBL377740,inactive,Oc1ccc(-c2nc3ccccc3[nH]2)cc1,210.23600000000005,2.9355,2.0,2.0,4.0
4420,CHEMBL558598,inactive,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,463.79600000000016,5.938620000000005,1.0,4.0,4.600000074606178
4421,CHEMBL640,active,CCN(CC)CCNC(=O)c1ccc(N)cc1,235.331,1.3403999999999996,2.0,3.0,6.0
4422,CHEMBL4435178,active,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1,427.371,5.189600000000003,3.0,3.0,6.243363891754152
4423,CHEMBL340807,inactive,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,214.268,2.5416000000000007,1.0,2.0,4.6252516539898965
4424,CHEMBL2071427,inactive,Oc1ccc2nc3ccccc3nc2c1,196.209,2.4886,1.0,3.0,4.301029995663981
4425,CHEMBL4451686,active,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccccc1,348.38300000000004,3.6846000000000014,1.0,5.0,7.026410376572743
4426,CHEMBL387849,inactive,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c(OC)c1OC,519.6380000000003,6.433300000000008,0.0,7.0,3.8096683018297086
4427,CHEMBL1940612,active,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,420.5530000000002,4.630200000000004,1.0,5.0,8.011887159731648
4428,CHEMBL3289938,inactive,CN(C)c1ccc(/C=C2/CN(Cc3ccccc3)C/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1,541.6080000000003,5.186900000000005,0.0,8.0,4.0
4429,CHEMBL24416,inactive,COc1ccc(-c2cc3c(c(=O)o2)C(=O)C2[C@@]4(C)CC[C@H](O)[C@@](C)(CO)C4C[C@H](O)[C@@]2(C)O3)cc1,484.5450000000002,2.8058000000000005,3.0,8.0,4.154901959985743
4432,CHEMBL2391486,active,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,526.6370000000003,4.163520000000004,1.0,7.0,7.036212172654444
4433,CHEMBL5426401,inactive,O=C(C[n+]1ccc2ccccc2c1)Nc1ccccc1Br,342.216,3.528500000000002,1.0,1.0,4.886056647693163
4434,CHEMBL75157,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCCN2,376.5440000000002,5.309900000000005,1.0,3.0,6.903089986991944
4436,CHEMBL4213042,active,c1ccc2c(NCCCCC[Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,613.7520000000001,8.946000000000002,2.0,4.0,8.647817481888637
4437,CHEMBL2019040,active,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC,585.7450000000002,7.199900000000008,2.0,7.0,8.744727494896694
4438,CHEMBL4789991,inactive,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccs1)[C@@]21CSc2ccccc2C1=O,489.6430000000002,5.013200000000005,0.0,7.0,4.718512112059919
4439,CHEMBL452201,inactive,COc1ccc2c(c1)C[C@H]1NCCc3cc4c(c-2c31)OCO4,295.338,2.833800000000001,1.0,4.0,3.899974269892138
4440,CHEMBL186400,inactive,Cc1nc(N)ncc1-c1nnnn1-c1ccc(-c2ccccc2)cc1,329.367,2.676920000000001,1.0,7.0,4.568636235841013
4441,CHEMBL5440445,inactive,COc1ccc2sc3c(C)ccc(NCCC4CCN(C)CC4)c3c(=O)c2c1,396.55600000000027,4.875520000000004,1.0,5.0,4.79317412396815
4442,CHEMBL411,inactive,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.356,4.828600000000005,2.0,2.0,4.592609095529268
4443,CHEMBL4091748,inactive,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1ccnc1/C=N/O,427.54900000000026,3.1967000000000017,2.0,6.0,3.0
4445,CHEMBL3335017,inactive,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,267.328,3.568800000000002,0.0,3.0,4.962573502059376
4446,CHEMBL334938,inactive,C[N+]1(C)CCO[C@@](O)(c2ccc(C#N)cc2)C1,233.291,0.8099799999999999,1.0,3.0,1.9360000000581392
4447,CHEMBL160836,active,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,364.24300000000005,3.414200000000002,1.0,4.0,6.853871964321762
4449,CHEMBL57003,inactive,C=CC[N+](C)(C)c1ccc(OC(C)=O)cc1,220.292,2.3648000000000007,0.0,2.0,5.0
4450,CHEMBL4794549,active,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,545.7240000000003,6.480400000000006,3.0,6.0,6.954677021213342
4451,CHEMBL1171719,active,CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,222.372,4.230200000000004,1.0,1.0,8.0
